"id","code","name","city","country","additional_info"
885,UK,Humberside Airport (HUY),Humberside,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
886,UK,Inverness Airport (INV),Inverness,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
887,UK,Ronaldsway Airport (IOM),Isle of Man,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
888,UK,Jersey Airport (JER),Jersey/ Channel Islands,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
889,UK,Leeds Bradford Airport (LBA),Leeds Bradford,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
890,UK,Liverpool John Lennon Airport (LPL),Liverpool (England),United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
891,UK,Manchester - Ringway International Airport (MAN),Manchester,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
892,UK,Newcastle International Airport (NCL),Newcastle,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
893,UK,Norwich International Airport (NWI),Norwich,United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
894,UK,Southampton Airport (SOU),Southampton (England),United Kingdom of Great Britain & Northern Ireland,"Porter service - 95,00 (up to 4 bags)
Electric buggy - 120,00 (1-3 pax) – one-way (T2, 3, 4) Business Lounge at departure - 95,00 p/Pax Children 2 - 12 – 220,00 / 390,00 (transit)
VAT Refund assistance - 125,00 p/p;
VAT Refund assistance with Porter - 190,00 p/p Last minute requests: < 48 hours + 25%; Amendments: 48-24 hours + 25%;
Amendments: < 24 hours + 50%; Bank & National holidays +25% IMPORTANT:
Arrival service – 1,5 hours incl. Departure services – 2 hours incl. Transit service – 2,5 hours incl.
Each extra hour or part of it – 110,00"
895,UY,Carrasco/General Cesáreo L. Berisso International Airport (MVD),Montevideo,Uruguay,"Business lounge (departure) – by request Porter' services - 55,00 EUR (up to 4 bags) Infants < 2yo - free-of-charge
Children (2-11yo): 160,00 EUR - arrival or departure;
Last minute request +25% < 2 business days"
896,UY,Capitan de Corbeta Carlos A. Curbelo International Airport (PDP),Punta del Este – Piriapolis,Uruguay,"Business lounge (departure) – by request Porter' services - 45,00 EUR (up to 4 bags) Infants < 2yo - free-of-charge
Children (2-11yo): 150,00 EUR - arrival or departure; Last minute request +25% < 2 business days"
897,US,Albuquerque International Airport (ABQ),Albuquerque,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) - €65,00 Private SUV transfer between terminals (Transit services) -
€225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
898,US,Hartsfield–Jackson Atlanta International Airport (ATL),Atlanta,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services) - €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
899,US,Hartsfield–Jackson Atlanta International Airport (ATL),Atlanta,United States of America,"25% surcharge - Last minute requests, less than 3 days Porter services - €65,00 (up to 4 bags)
Business lounge incl. (departure only)
Private SUV transfer between terminals (Transit services) - €225,00
Infants 0 - 2 yo - free-of-charge"
900,US,"Aspen-Pitkin
County Airport / Sardy Field (ASE)",Aspen,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in
case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services) - €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
901,US,Austin Bergstrom International Airport (AUS),Austin,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services) - €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
902,US,Baltimore - Washington International Airport (BWI),Baltimore,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services) - €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
903,US,Birmingham- Shuttlesworth International Airport (BHM),Birmingham,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
904,US,General Edward Lawrence Logan International Airport (BOS),Boston,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
905,US,MA General Edward Lawrence Logan International Airport (BOS),Boston,United States of America,"For Business & First Class passengers ONLY! Booking – 2 working days prior date of services! 25% surcharge - Last minute requests
Porter services - €65,00 (up to 4 bags) Business lounge incl. (departure only)
Private SUV transfer between terminals (Transit services)
- €225,00
Children 0 - 17 - €135,00 / €195,00 (transit)"
907,US,Charlotte Douglas International airport (CLT),Charlotte,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00 p/P
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
908,US,Charlotte Douglas International airport (CLT),Charlotte,United States of America,"For Business & First Class passengers ONLY! Booking – 2 working days prior date of services! 25% surcharge - Last minute requests
Porter services - €65,00 (up to 4 bags) Business lounge incl. (departure only)
Private SUV transfer between terminals (Transit services)
- €225,00
Children 0 - 17 - €135,00 / €195,00 (transit)"
909,US,O’Hare International Airport (ORD),Chicago,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
910,US,O’Hare International Airport (ORD),Chicago,United States of America,"For Business & First Class passengers ONLY! Booking – 2 working days prior date of services! 25% surcharge - Last minute requests
Porter services - €65,00 (up to 4 bags) Business lounge incl. (departure only)
Private SUV transfer between terminals (Transit services)
- €225,00
Children 0 - 17 - €135,00 / €195,00 (transit)"
911,US,Chicago Midway International Airport (MDW),Chicago,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
912,US,Cincinnati/Nortern Kentucky International Airport (CVG,Cincinnati,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
913,US,Cleveland-Hopkins International Airport (CLE),Cleveland,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
914,US,Dallas/Fort Worth International Airport (DFW),Dallas,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
915,US,Dallas/Fort Worth International Airport (DFW),Dallas,United States of America,"For Business & First Class passengers ONLY! Booking – 2 working days prior date of services! 25% surcharge - Last minute requests
Porter services - €65,00 (up to 4 bags) Business lounge incl. (departure only)
Private SUV transfer between terminals (Transit services)
- €225,00
Children 0 - 17 - €135,00 / €195,00 (transit)"
916,US,Denver International Airport (DEN),Denver,United States of America,"Service is limited up to 2 hours!!! Extra fees apply in case of extra hours or part of it!
25% surcharge 10pm-8am, weekends & holidays
25% surcharge - Last minute requests, less than 3 days Porter services - €95,00 (up to 4 bags)
Business lounge for ECO passengers (departure only) -
€65,00
Private SUV transfer between terminals (Transit services)
- €225,00
Infants 0 - 2 yo - free-of-charge
Children 2 - 12 - €95,00 / €155,00 (transit)"
